id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
689723	Dangerous Lies	Dangerous Lies	After losing her waitressing job, Katie Franklin takes a job as a caretaker to a wealthy elderly man in his sprawling, empty Chicago estate. The two grow close, but when he unexpectedly passes away and names Katie as his sole heir, she and her husband Adam are pulled into a complex web of lies, deception, and murder. If she's going to survive, Katie will have to question everyone's motives — even the people she loves.	2020-05-30	en	53	FALSE	/m85QIC42laGfLDxW7DzIFDrWogP.jpg	/tuqv0jb0o7sBOivgkagKJHuO6X4.jpg	11.63	330	6.4	FALSE
670203	Il talento del calabrone	Il talento del calabrone	Dj Steph is a young radio deejay on the rise, who gained a lot of popularity on social media and every evening hosts a radio show with a large following, during which he receives calls from his fans. One evening, a call chills him to the bone: a cold-blooded stranger announces on live radio that he plans to take his own life, making himself explode in the middle of the city.	2020-11-18	it	53	FALSE	/oZnBBG99orLh1NrPFAuoJppy37w.jpg	/w3eAsDs1HXWsz4GgcICR8rR4Mdm.jpg	6.836	326	6.4	FALSE
527660	Yes, God, Yes	Yes, God, Yes	Alice, a young innocent Catholic girl, is tempted into masturbating after an AOL chat suddenly turns sexual, however is conflicted as the act would be considered a sin.	2019-03-08	en	35, 18	FALSE	/69SYznq2mSbgKyQF3QHYwblmqAk.jpg	/6KG2KHBdAA6nDtGrWnOtno41hOR.jpg	14.266	296	6.4	FALSE
261023	Black Mass	Black Mass	The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.	2015-09-04	en	18, 80, 36	FALSE	/zfwciv4LIJkNQsfuhYGv0Nkiweg.jpg	/hrUYRjmMniDyxAsuXhhNC4vrfck.jpg	12.016	2676	6.4	FALSE
109451	Cloudy with a Chance of Meatballs 2	Cloudy with a Chance of Meatballs 2	After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.	2013-09-26	en	16, 10751, 35	FALSE	/tT2DN1tWk1zpCxqvaaNY8yP8Awn.jpg	/i9LjD038ZRnEkWFSFidhNKyARIN.jpg	36.008	2362	6.4	FALSE
231	Syriana	Syriana	The Middle Eastern oil industry is the backdrop of this tense drama, which weaves together numerous story lines. Bennett Holiday is an American lawyer in charge of facilitating a dubious merger of oil companies, while Bryan Woodman, a Switzerland-based energy analyst, experiences both personal tragedy and opportunity during a visit with Arabian royalty. Meanwhile, veteran CIA agent Bob Barnes uncovers an assassination plot with unsettling origins.	2005-11-23	en	18, 53	FALSE	/mO3hWUTOxmLJxihvDU0YFkb0Mb5.jpg	/8bEagsrYdl3NXnSfp5bSZ5kj834.jpg	9.57	1000	6.4	FALSE
601844	Becky	Becky	A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.	2020-07-23	en	27, 80, 53	FALSE	/9wqKF883Kn9c0SZV4ZmkIkFhBLh.jpg	/qTrpw2ZUvN7ywUu1kieEsvNDrgQ.jpg	13.499	249	6.4	FALSE
433502	The Aftermath	The Aftermath	In the aftermath of World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the German widower who lives with them.	2019-03-01	en	10752, 18, 10749	FALSE	/slGZ8miznmAZAaDHEz6BKo7f1N5.jpg	/mCLTzifTCd7579W8qyf40baaOs6.jpg	15.003	475	6.4	FALSE
376866	Jackie	Jackie	An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.	2016-12-02	en	18	FALSE	/j5ThuP3rvy5UHTGwCdxbMDllXg9.jpg	/rjSHXNyIVikQIuP50lWC2C5xWGP.jpg	17.087	1913	6.4	FALSE
250225	The Duke of Burgundy	The Duke of Burgundy	Day in and day out, lovers Cynthia and Evelyn enact an elaborate sadomasochistic fantasy as mistress and maid. But as their ritual of domination and submission begins to turn stale, Cynthia yearns for something more conventional, while Evelyn tries to push their taboos even further.	2014-10-18	en	18, 9648, 10749	FALSE	/ndE4Ykns7uYSod35bu8P8P7AlMf.jpg	/wR62oXChaSzwJZq3EEaeibD4c6H.jpg	9.246	228	6.4	FALSE
539649	The Lie	The Lie	A father and daughter are on their way to dance camp when they spot the girl's best friend on the side of the road. When they stop to offer the friend a ride, their good intentions soon result in terrible consequences.	2018-09-06	en	27, 18, 9648, 53	FALSE	/sG3ShPrV2Z1z5e8KILgDtbWpUQk.jpg	/oJgcdLYsZ5WYKAteH1gwypLcNVM.jpg	14.994	446	6.4	FALSE
72784	The Loft	The Loft	For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.	2014-10-14	en	53	FALSE	/6UrNb7sdolnuqxBJ4I8OxTUvTmQ.jpg	/iEK0kIPFgdMaqcwoyHcakBmVzgk.jpg	19.846	1132	6.4	FALSE
23963	Pontypool	Pontypool	When disc jockey Grant Mazzy reports to his basement radio station in the Canadian town of Pontypool, he thinks it's just another day at work. But when he hears reports of a virus that turns people into zombies, Mazzy barricades himself in the radio booth and tries to figure out a way to warn his listeners about the virus and its unlikely mode of transmission.	2009-03-06	en	27, 9648, 878	FALSE	/eGCvmv0Dmaqo9O8qckMDSIHSSZ7.jpg	/rna1Hak7yMevUdsfq9P77l8Zrhi.jpg	10.685	418	6.4	FALSE
14462	The Manchurian Candidate	The Manchurian Candidate	Years after his squad was ambushed during the Gulf War, Major Ben Marco finds himself having terrible nightmares. He begins to doubt that his fellow squad-mate Sergeant Raymond Shaw, now a vice-presidential candidate, is the hero he remembers him being. As Marco's doubts deepen, Shaw's political power grows, and, when Marco finds a mysterious implant embedded in his back, the memory of what really happened begins to return.	2004-07-30	en	18, 53, 9648	FALSE	/sFgdZaFnQmWJrbxAIJcX3L5BMMX.jpg	/aHhR1Q5yOaCLCEDtyDXtiRNeyf6.jpg	12.702	1120	6.4	FALSE
403509	Boy Missing	Secuestro	When her son's alleged kidnapper is released for lack of solid evidence, a reputable and well-known attorney takes matters into her own hands with unintended and spectacularly disastrous consequences.	2016-08-19	es	9648, 53	FALSE	/4BLDTCJSbBSRNJFd9Q5Za10grCA.jpg		12.405	202	6.4	FALSE
396461	Under the Silver Lake	Under the Silver Lake	Young and disenchanted Sam meets a mysterious and beautiful woman who's swimming in his building's pool one night. When she suddenly vanishes the next morning, Sam embarks on a surreal quest across Los Angeles to decode the secret behind her disappearance, leading him into the murkiest depths of mystery, scandal and conspiracy.	2018-06-21	en	80, 18, 9648	FALSE	/cJ9aKlEgTLYtpYjNqin06YqJRUl.jpg	/smc5oE6iRdp4hguSPT3RHsyceQH.jpg	14.169	832	6.4	FALSE
11001	Blue Streak	Blue Streak	Miles Logan is a jewel thief who just hit the big time by stealing a huge diamond. However, after two years in jail, he comes to find out that he hid the diamond in a police building that was being built at the time of the robbery. In an attempt to regain his diamond, he poses as an LAPD detective.	1999-09-17	en	28, 35, 80	FALSE	/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg	/xEbvpEqQ0I2gm8KIlltDzmZX9mI.jpg	18.727	1074	6.4	FALSE
1406	City Slickers	City Slickers	"Three New York businessmen decide to take a ""Wild West"" vacation that turns out not to be the relaxing vacation they had envisioned."	1991-06-07	en	35, 37	FALSE	/9DVZpm9pQNB3M17cRo752zqUYhL.jpg	/AoAgZ5myR57cpXGyb46wZsuETY7.jpg	9.583	551	6.4	FALSE
218425	Frequencies	Frequencies	The story of the forbidden relationship between a 'low born' boy and a 'high born' girl in an alternate reality where every person's relationships and life worth are determined by their innate 'frequencies'.	2013-09-27	en	10749, 878, 9648	FALSE	/dDF11WTsDVY1i25VNPbwBjPk6t1.jpg	/u4ufXbdz7nLaUwDNQVku1UI4oSg.jpg	6.184	318	6.4	FALSE
400157	Wonder Park	Wonder Park	A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.	2019-03-13	en	35, 16, 12, 10751, 14	FALSE	/8KomINZhIuJeB4oB7k7tkq8tmE.jpg	/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg	23.103	507	6.4	FALSE
266285	The Salvation	The Salvation	In 1870s America, a peaceful American settler kills his family's murderer which unleashes the fury of a notorious gang leader. His cowardly fellow townspeople then betray him, forcing him to hunt down the outlaws alone.	2014-05-22	da	18, 37	FALSE	/7PTSd46m4JQmx9SDozzcM9u7Qmh.jpg	/8LhafIrfYQDAv7g5gvRdoKOQ69E.jpg	13.521	611	6.4	FALSE
26285	Fantozzi Still Suffers	Fantozzi subisce ancora		1983-01-01	it	35	FALSE	/1MfDUCcf8KUgFSvz8eI2lW3bp2y.jpg	/nLd9T3nv43Pu567OPOSjRhjhiSc.jpg	8.033	357	6.4	FALSE
10337	Bugsy	Bugsy	New York gangster Ben 'Bugsy' Siegel takes a brief business trip to Los Angeles. A sharp-dressing womanizer with a foul temper, Siegel doesn't hesitate to kill or maim anyone crossing him. In L.A. the life, the movies, and most of all strong-willed Virginia Hill detain him while his family wait back home. Then a trip to a run-down gambling joint at a spot in the desert known as Las Vegas gives him his big idea.	1991-12-10	en	80, 18, 9648	FALSE	/oFV3VWZ0LVwnoThysAE0MfUuxck.jpg	/t353Hj5sFXWQFriVzB1GiT3TSlm.jpg	9.246	237	6.4	FALSE
515248	Someone Great	Someone Great	An aspiring music journalist lands her dream job and is about to move to San Francisco when her boyfriend of nine years decides to call it quits. To nurse her broken heart, she and her two best friends spend one outrageous last adventure in New York City.	2019-04-19	en	35, 10749	FALSE	/h0nz5lIBXeUZChBNfwL08bLWQaU.jpg	/aVYien6hGy4RQzzepZg1q9cwSzE.jpg	16.715	986	6.4	FALSE
419835	Crooked House	Crooked House	A private investigator helps a former flame solve the murder of her wealthy grandfather, who lived in a sprawling estate surrounded by his idiosyncratic family.	2017-09-06	en	18, 9648, 80, 10770	FALSE	/AewyKG2cvgZQBG4XU6SVomfu1k5.jpg	/ynJO5IHwgrLjBFDGkvBV8vKAvGe.jpg	9.308	664	6.4	FALSE
387893	Ice Age: The Great Egg-Scapade	Ice Age: The Great Egg-Scapade	A harried prehistoric bird mother entrusts her precious, soon-to-hatch egg to Sid. When she recommends him to her neighbours, business booms at his new egg-sitting service. However, dastardly pirate bunny, Squint, who is seeking revenge on the herd, steals, camouflages and hides all the eggs. Once again, with Squint’s twin brother assisting, Manny, Diego and the rest of the gang come to the rescue and take off on a daring mission that turns into the world’s first Easter egg hunt.	2016-03-19	en	12, 16, 35, 10751, 10770	FALSE	/ysQqYp9G37Q114Nc6uvCHbDmaj6.jpg	/uC0F3e3thSjuCLvu0ELCNRVuf7a.jpg	25.909	357	6.4	FALSE
300667	3 Generations	3 Generations	A teenager transitions from female to male, and his family must come to terms with that fact.	2016-10-27	en	35, 18	FALSE	/g4kR79ndKP6gZFHXe70sY7TUOZ7.jpg	/aefR29q5J8RrtDS5k0dFEdKmzl4.jpg	10.577	382	6.4	FALSE
82654	Warm Bodies	Warm Bodies	After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.	2013-01-31	en	27, 35, 10749	FALSE	/pvVpl38YOBDOANb0pWbXFb8X3iZ.jpg	/bDSskX0djG4K9yLDWFaFe1cFiaB.jpg	21.404	5150	6.4	FALSE
12689	Angus, Thongs and Perfect Snogging	Angus, Thongs and Perfect Snogging	Georgia Nicolson is fourteen, lives with nosey parents who don't understand her, an annoying three year old sister and has to wear a beret to school. She would, however, rather be blonde, have a smaller nose and a boyfriend. Revolving around her hilarious journal entries, prepare to be engulfed in the world of the soaring joys and bottomless angst of being a teenager.	2008-07-25	en	35, 18, 10751, 10749	FALSE	/3WLMr49X84qGiFn1pkCyhS5SEBZ.jpg	/4FmtbkjHHdZRlsaceN8JeFQ8nE3.jpg	9.748	678	6.4	FALSE
346685	The Girl on the Train	The Girl on the Train	Rachel Watson, devastated by her recent divorce, spends her daily commute fantasizing about the seemingly perfect couple who live in a house that her train passes every day, until one morning she sees something shocking happen there and becomes entangled in the mystery that unfolds.	2016-10-05	en	80, 18, 9648, 53	FALSE	/AhTO2QWG0tug7yDoh0XoaMhPt3J.jpg	/4SO6pbGJTpM9YYovYxFLY3MXqZn.jpg	39.208	4729	6.4	FALSE
253835	Los Bandoleros	Los Bandoleros	The film tells the back story about the characters and events leading up to the explosive oil truck heist in Fast &amp; Furious.	2009-07-28	en	28, 18	FALSE	/rqWRTgjHcmcmeRXE1w1LyYZupwS.jpg	/uijC23zReJLR3xUq3xh41NuI6vG.jpg	0.869	268	6.4	FALSE
244268	Love Is Strange	Love Is Strange	After 39 years together, Ben and George finally tie the knot, but George loses his job as a result, and the newlyweds must sell their New York apartment and live apart, relying on friends and family to make ends meet.	2014-02-07	en	18	FALSE	/uzR2aGZNzohp8IYc8k5R5raAkIe.jpg	/np7nO2HGuFq3Cl0FJNUC0Libnh9.jpg	7.324	219	6.4	FALSE
193893	Let's Be Cops	Let's Be Cops	It's the ultimate buddy cop movie except for one thing: they're not cops.  When two struggling pals dress as police officers for a costume party, they become neighborhood sensations.  But when these newly-minted “heroes” get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.	2014-08-13	en	35	FALSE	/pf4FoUr2phn5WyZjU7rLXSiW1Ve.jpg	/mYooLfghVZnOAF7HoSyKWNkwDXD.jpg	36.504	2164	6.4	FALSE
157547	Oculus	Oculus	A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.	2014-04-03	en	27	FALSE	/3J25Xmt3zN9OpsTD5dLNwz7IirD.jpg	/dm2OB35mOLkkOKZMnHNMN1DnJvU.jpg	19.311	2303	6.4	FALSE
70006	Never Back Down 2: The Beatdown	Never Back Down 2: The Beatdown	Four fighters from different backgrounds come together to train under an ex MMA rising star and then ultimately have to fight each other and the traitor in their midst.	2011-09-13	en	18, 28	FALSE	/ywdD73k13XGho13MSUzQIDxD4iA.jpg	/mgstAcEIqF3RIWVqP4jICEy3q9F.jpg	36.738	486	6.4	FALSE
9618	Tango & Cash	Tango & Cash	Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.	1989-12-22	en	28, 12, 35, 53	FALSE	/bLTBlfV0sJwrwwLJW4JgHwgHrJJ.jpg	/3jQUqrP1aSVokoFL8iELxm6pkPF.jpg	15.547	1351	6.4	FALSE
587693	A Christmas Prince: The Royal Baby	A Christmas Prince: The Royal Baby	Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must help her family and kingdom by finding a missing peace treaty.	2019-12-05	en	10749, 10751	FALSE	/4RErLw0APt8qQiee0d8VCKasWwl.jpg	/uuCj46exjP6UOo976MAWACWFv1X.jpg	12.381	394	6.4	FALSE
137093	Last Vegas	Last Vegas	Three sixty-something friends take a break from their day-to-day lives to throw a bachelor party in Las Vegas for their last remaining single pal.	2013-10-31	en	35	FALSE	/dWthL8UGlsDIOmtXXVrLKa7jgfk.jpg	/vSJqgqRCzILnsFNzN01CosNgGI.jpg	13.508	1713	6.4	FALSE
121674	Great Expectations	Great Expectations	Miss Havisham, a wealthy spinster who wears an old wedding dress and lives in the dilapidated Satis House, asks Pip's 'Uncle Pumblechook' to find a boy to play with her adopted daughter Estella. Pip begins to visit Miss Havisham and Estella, with whom he falls in love, then Pip—a humble orphan—suddenly becomes a gentleman with the help of an unknown benefactor.	2012-11-30	en	18, 10749	FALSE	/SGSFzLWqpu7c3A2JMZyE8dkXbf.jpg	/fsUveJh4H7tCuR0cuDOTLQlv3dh.jpg	7.502	280	6.4	FALSE
157827	Louder Than Bombs	Louder Than Bombs	Three years after his wife, acclaimed photographer Isabelle Reed, dies in a car crash, Gene keeps everyday life going with his shy teenage son, Conrad. A planned exhibition of Isabelle’s photographs prompts Gene's older son, Jonah, to return to the house he grew up in - and for the first time in a very long time, the father and the two brothers are living under the same roof.	2015-05-18	en	18	FALSE	/26hoecTKEAXswDwk4nUE4SEcPg2.jpg	/y1A7RlJqR68MZJ6hy1nayASjp0L.jpg	10.166	226	6.4	FALSE
10295	Miami Supercops	Miami Supercops	In 1978, $20 million was stolen from a Detroit bank. One of the robbers was caught, one was found dead, and the third disappeared. The money was never found. Seven years later, the robber who was caught was released from jail. He immediately went to Miami, only to be found dead the next day. Now FBI agents Doug Bennet and Steve Forest have been called in to investigate the case while posing as Miami police officers. Somewhere in Miami the third robber is hiding with his $20 million, and he has a seven-year head start on the authorities.	1985-12-12	it	28, 35	FALSE	/j0zfJkOfQr4DfcxjjeCVFjirKpu.jpg	/kMAsFp9gaErUt0GuJvjoYyVGyeM.jpg	8.896	293	6.4	FALSE
503736	Army of the Dead	Army of the Dead	Following a zombie outbreak in Las Vegas, a group of mercenaries take the ultimate gamble: venturing into the quarantine zone to pull off the greatest heist ever attempted.	2021-05-14	en	28, 12, 27, 80	FALSE	/z8CExJekGrEThbpMXAmCFvvgoJR.jpg	/c0izdYdnTe4uMRifHgvTA85wPz0.jpg	626.082	2205	6.4	FALSE
58232	Chalet Girl	Chalet Girl	While working a job at an exclusive ski resort to support her Dad, Kim learns to snowboard and is so good at it that she enters a competition with a huge cash prize. She has to dig deep to overcome her fears, but her life gets more complicated through her spoken-for boss, Jonny.	2011-02-02	en	35, 10749	FALSE	/kGLMKnPL1Aw4SndOXMGrlIMOoa6.jpg	/cDUtL7jd3ns7KPkSEQjkyZGzsfE.jpg	9.223	530	6.4	FALSE
14353	Repo! The Genetic Opera	Repo! The Genetic Opera	By the year 2056, an epidemic of organ failures has devastated the planet. The megacorporation GeneCo provides organ transplants on a payment plan - and those who can’t fulfill their plans have their organs repossessed. In the midst of this, a sickly teenager discovers a shocking secret about herself, her father, and their connection to GeneCo.	2008-07-18	en	27, 878, 10402	FALSE	/2G5LczM1clXu3byEudWk9w0KDYD.jpg	/BdbfE3nPNCVI5rJHIlAAwDsulS.jpg	7.493	234	6.4	FALSE
13373	Millions	Millions	Two boys, still grieving the death of their mother, find themselves the unwitting benefactors of a bag of bank robbery loot in the week before the United Kingdom switches its official currency to the Euro. What's a kid to do?	2004-04-29	en	35, 80, 18, 10751	FALSE	/xKbnBopSedOmsKU94OD2vsrtcnf.jpg	/le7HI4p1gWRIIZ1FdfUfyy0Cj3S.jpg	6.562	267	6.4	FALSE
2655	What Lies Beneath	What Lies Beneath	When Claire Spencer starts hearing ghostly voices and seeing spooky images, she wonders if an otherworldly spirit is trying to contact her. All the while, her husband tries to reassure her by telling her it's all in her head. But as Claire investigates, she discovers that the man she loves might know more than he's letting on.	2000-07-21	en	18, 27, 9648, 53	FALSE	/2L3Cn0CizbSy2E9KJt1SiOSyb6p.jpg	/qvMbGkEv9mVTPZpVPkrhpXrpv9E.jpg	13.065	1336	6.4	FALSE
478860	Proxima	Proxima	Sarah is a French astronaut training at the European Space Agency in Cologne. She is the only woman in the arduous program. She lives alone with Stella, her seven year old daughter. Sarah feels guilty that she cannot spend more time with her child. Her love is overpowering, unsettling. When Sarah is chosen to join the crew of a year-long space mission called Proxima, it creates chaos in the mother-daughter relationship.	2019-11-27	fr	18	FALSE	/djyhnAUnbvdLlerr6FcwQNOnjFc.jpg	/b45qs4UgBIF4XWlgCKkZICZRFIc.jpg	12.839	233	6.4	FALSE
18086	Fright Night Part 2	Fright Night Part 2	After three years of therapy Charley Brewster, now a college student, is convinced that Jerry Dandridge was a serial killer posing as a vampire. But when Regine, a mysterious actress and her entourage move into Peter Vincent's apartment block, the nightmare starts again - and this time it's personal!	1988-04-07	en	35, 27	FALSE	/gahjOQGAKbRQUV1H8wst6o9r6Tu.jpg	/fJOj5wSdKupYitmvUrPOv7AhQPZ.jpg	10.618	249	6.4	FALSE
11529	Sweet Home Alabama	Sweet Home Alabama	New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.	2002-09-26	en	35, 10749	FALSE	/698cbxq0SRwCdOPG5Bwi7JDk12d.jpg	/xE0ouu4yVA4fBojdHg2UkfvRxY4.jpg	15.843	1148	6.4	FALSE
9691	Assassins	Assassins	Assassin Robert Rath arrives at a funeral to kill a prominent mobster, only to witness a rival hired gun complete the job for him -- with grisly results. Horrified by the murder of innocent bystanders, Rath decides to take one last job and then return to civilian life. But finding his way out of the world of contract killing grows ever more dangerous as Rath falls for his female target and becomes a marked man himself.	1995-10-06	en	28, 12, 80, 53	FALSE	/wPmZYnaQpxwoHmwNwVhZ2IY0UbF.jpg	/ejaBMLY1IlNdmpgDD4Vy4xhdlkR.jpg	11.965	1104	6.4	FALSE
513574	Battle	Battle	Amalie is the girl who has everything, good looks, money, a boyfriend and a big talent of dancing. One day, her world falls apart and she moves from everything she knows. Then enter Mikael. He is dancing in the streets and Amalie joins him in dancing on the streets, dancing Battles.	2018-09-28	no	18, 10749, 10402	FALSE	/zfGhtAX7xe7W0ZgEcM2n6tnxgc0.jpg	/xFSP8HipmNVCgTISXF5JypQtSQz.jpg	8.598	588	6.4	FALSE
467938	Revenge	Revenge	Jen's romantic getaway with her wealthy (married) boyfriend is disrupted when his friends arrive for an impromptu hunting trip. Tension mounts at the house until the situation culminates in an unexpected way.	2017-09-23	fr	28, 53, 27	FALSE	/8SzcCFHiEkw8IhWS4KPAsznzkkD.jpg	/iIQNTqVh64PDcxkakBnA6jHyfCJ.jpg	64.597	1270	6.4	FALSE
71688	The Iron Lady	The Iron Lady	A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.	2011-12-30	en	36, 18	FALSE	/nh1j03qFhbM3HdfGhB7aCxqLVQ.jpg	/oTDD5JFzJcuUEQC7sDyRyBigH9J.jpg	9.747	1317	6.4	FALSE
44147	Wild Target	Wild Target	Victor Maynard is a middle-aged, solitary assassin who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims. After sparing her life, he unexpectedly acquires a young apprentice. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client.	2010-06-17	en	28, 35	FALSE	/2USFwF1ji5HmYEMYr7Qx0UUKLzZ.jpg	/fXQw655zAe0YF4pnRqsml7XTVWZ.jpg	8.596	505	6.4	FALSE
13333	Game of Death	死亡遊戲	A martial arts movie star must fake his death to find the people who are trying to kill him.	1978-03-23	cn	18, 28, 53, 80	FALSE	/vkkJydEiUgVSy3LpGvSFZl9lEWE.jpg	/tmOQmd2F3S9GOynUKar4r15EE8l.jpg	12.444	445	6.4	FALSE
11846	Father of the Bride	Father of the Bride	George Banks is an ordinary, middle-class man whose 22 year-old daughter Annie has decided to marry a man from an upper-class family, but George can't think of what life would be like without his daughter. His wife tries to make him happy for Annie, but when the wedding takes place at their home and a foreign wedding planner takes over the ceremony, he becomes slightly insane.	1991-12-20	en	35, 10749	FALSE	/g6OTK7l6EX2JP5r00O5fG6BZJlh.jpg	/ci4tD8gRkDOkswR4RDznTSmdVaJ.jpg	11.649	957	6.4	FALSE
10761	Made of Honor	Made of Honor	Tom and Hannah have been platonic friends for 10 years. He's a serial dater, while she wants marriage but hasn't found Mr. Right. Just as Tom is starting to think that he is relationship material after all, Hannah gets engaged. When she asks Tom to be her 'maid' of honor, he reluctantly agrees just so he can attempt to stop the wedding and woo her.	2008-04-30	en	35, 10749	FALSE	/pDg8D0jNqmz7RbCBgblWvmPswHE.jpg	/7FdY6kCnk2IOcH2EngyhHkYP1td.jpg	12.684	1307	6.4	FALSE
7300	One Fine Day	One Fine Day	Melanie Parker, an architect and mother of Sammy, and Jack Taylor, a newspaper columnist and father of Maggie, are both divorced. They meet one morning when overwhelmed Jack is left unexpectedly with Maggie and forgets that Melanie was to take her to school. As a result, both children miss their school field trip and are stuck with the parents. The two adults project their negative stereotypes of ex-spouses on each other, but end up needing to rely on each other to watch the children as each must save his job. Humor is added by Sammy's propensity for lodging objects in his nose and Maggie's tendency to wander.	1996-12-20	en	10749, 35	FALSE	/ubEExGaBdbfZEMGLV7kWdqSY68j.jpg	/zTSHM51BLAdzEJXVJvUFhEmLIui.jpg	9.311	478	6.4	FALSE
3536	U-571	U-571	In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.	2000-04-20	en	10752, 18, 28, 53	FALSE	/yeUhRSrlFcXhsuUai2ozWH6rNnK.jpg	/2W1AA5qZXJrR7MJXUgqj49JsLYy.jpg	13.575	851	6.4	FALSE
152795	The Congress	The Congress	An aging, out-of-work actress accepts one last job, though the consequences of her decision affect her in ways she didn't consider.	2013-07-03	en	18, 878, 16	FALSE	/oeT9rwfCBayxgVoUn1yZGmkZlUq.jpg	/kjCFwKWSbphhEaMXICMK6RH0RW7.jpg	8.245	375	6.4	FALSE
86812	Sound of My Voice	Sound of My Voice	A journalist and his girlfriend get pulled in while they investigate a cult whose leader claims to be from the future.	2011-01-22	en	878, 18, 9648, 53	FALSE	/23beV25c2L9ZR4cvUs9Lr3WFGaw.jpg	/xEm9JBfXdQyVvJ2FEEpzZIICZBc.jpg	7.345	251	6.4	FALSE
43549	The Experiment	The Experiment	20 men are chosen to participate in the roles of guards and prisoners in a psychological study that ultimately spirals out of control.	2010-07-15	en	53, 18	FALSE	/zy6hJYii2PJfMRoUBlULhfuLsgL.jpg	/ok2UUI2gtmkdfRZFkILLiAiIpZs.jpg	16.417	896	6.4	FALSE
18269	Lady and the Tramp II: Scamp's Adventure	Lady and the Tramp II: Scamp's Adventure	"Lady and Tramp's mischievous pup, Scamp, gets fed up with rules and restrictions imposed on him by life in a family, and longs for a wild and free lifestyle. He runs away from home and into the streets where he joins a pack of stray dogs known as the ""Junkyard Dogs."" Buster, the pack's leader, takes an instant disliking to the ""house-dog"" and considers him a rival. Angel, a junkyard pup Scamp's age, longs for the safety and comfort of life in a family and the two become instant companions. Will Scamp choose the wild and free life of a stray or the unconditional love of his family?"	2001-02-18	en	10751, 16, 10749, 12	FALSE	/nS3nhUZUSY8dWEsRmKILfiOC3F0.jpg	/4Ue8TXqwhF4qzmZIG4USYS4C4Yj.jpg	14.788	989	6.4	FALSE
581387	Ashfall	백두산	A group of unlikely heroes from across the Korean peninsula try to save the day after a volcano erupts on the mythical and majestic Baekdu Mountain.	2019-12-19	ko	28, 12, 53	FALSE	/gCZ0RHifBxZGedde7WPWSgjpyZt.jpg	/h9DIlghaiTxbQbt1FIwKNbQvEL.jpg	442.207	304	6.4	FALSE
418333	Crush in Jaipur	Coup de foudre à Jaipur	A light hearted romantic-road comedy produced by Big Band Story in association with the French TV network TF1. The film had its world premiere in Festival de la Fiction TV, La Rochelle.  The film stars popular French TV stars Rayane Bensetti, Lucie Lucas, Cécile Rebboah & Xavier Robic.	2016-10-19	fr	10749, 35	FALSE	/pqdl03Wz2U9P3BQpIyXJ61aqReQ.jpg	/oS87z2Vudn13lxQjpjD7rNpaD7i.jpg	5.947	207	6.4	FALSE
